row_id,amount,class,anomaly_score
83997,132.74,0,2.2148
83998,130.95,0,2.1215
83999,18.92,0,1.9852
84000,0.77,0,1.1142
84001,1.98,0,1.0315
84002,200.0,0,2.6428
84003,89.4,0,0.8995
84004,58.79,0,1.2633
84005,15.0,0,1.3757
84006,155.98,0,1.1846
84007,1014.9,0,6.1591
84008,134.99,0,1.4773
84009,11.5,0,1.8194
84010,23.88,0,2.1588
84011,24.95,0,2.2947
84012,31.62,0,2.2281
84013,0.89,0,1.1697
84014,254.37,0,1.9236
84015,44.74,0,4.4061
84016,0.99,0,1.5711
84017,546.58,0,2.8576
84018,7.22,0,3.1072
84019,1.5,0,2.3933
84020,1.29,0,1.1367
84021,1.0,0,8.2601
84022,31.85,0,1.1197
84023,12.31,0,4.4381
84024,134.68,0,1.5356
84025,99.8,0,2.1313
84026,1.0,0,1.5618
84027,835.0,0,2.9547
84028,35.95,0,1.4194
84029,4.49,0,1.2371
84030,71.95,0,2.1435
84031,1.98,0,1.6953
84032,650.0,0,2.8198
84033,165.93,0,1.0395
84034,2.69,0,1.0595
84035,10.99,0,2.0302
84036,125.41,0,2.3118
84037,60.2,0,5.2351
84038,1.98,0,1.0599
84039,780.14,0,1.6333
84040,188.0,0,2.3561
84041,543.13,0,1.7222
84042,56.52,0,0.4541
84043,0.99,0,3.3715
84044,3.59,0,4.1653
84045,68.25,0,3.7094
84046,10.0,0,3.4007
84047,750.0,0,2.1765
84048,40.0,0,1.8592
84049,20.0,0,3.177
84050,200.0,0,3.675
84051,69.99,0,1.179
84052,128.48,0,2.9215
84053,10.62,0,2.4434
84054,76.0,0,1.5005
84055,83.75,0,0.8077
84056,12.31,0,3.6809
84057,41.9,0,1.831
84058,8.01,0,3.2252
84059,1.0,0,1.3138
84060,9.99,0,1.3199
84061,24.99,0,1.793
84062,48.25,0,5.2621
84063,10.0,0,0.9719
84064,40.0,0,2.305
84065,5.15,0,2.5968
84066,561.95,0,1.9049
84067,99.95,0,1.8521
84068,343.26,0,2.3025
84069,50.0,0,2.8594
84070,154.4,0,1.1368
84071,28.0,0,2.6316
84072,0.77,0,0.9417
84073,54.99,0,1.2551
84074,44.0,0,3.1725
84075,15.0,0,1.7435
84076,38.34,0,1.2456
84077,26.0,0,1.3086
84078,11.5,0,2.6089
84079,12.31,0,3.5575
84080,45.65,0,2.1984
84081,1.98,0,1.0465
84082,69.38,0,8.9764
84083,36.66,0,1.9873
84084,62.98,0,0.9983
84085,233.24,0,4.6848
84086,24.56,0,2.3782
84087,269.95,0,1.9253
84088,19.9,0,1.9462
84089,26.97,0,2.8363
84090,86.0,0,2.9988
84091,7.6,0,1.994
84092,75.08,0,2.1578
84093,444.89,0,1.5353
84094,0.78,0,2.4242
84095,160.0,0,2.2526
84096,32.0,0,0.8657
84097,165.0,0,1.3475
84098,10.0,0,4.385
84099,241.59,0,1.5212
84100,25.06,0,1.6288
84101,240.0,0,2.9362
84102,212.36,0,1.4403
84103,12.0,0,3.5251
84104,144.0,0,1.958
84105,198.0,0,0.9587
84106,3.79,0,1.1868
84107,7.6,0,2.5755
84108,31.1,0,1.9269
84109,733.04,0,3.8201
84110,85.66,0,1.6826
84111,98.52,0,1.176
84112,1.0,0,3.1561
84113,33.6,0,3.5886
84114,68.75,0,1.8273
84115,14.79,0,3.762
84116,204.8,0,1.641
84117,294.99,0,0.8904
84118,178.8,0,1.1148
84119,168.0,0,2.1649
84120,0.99,0,0.9745
84121,9.99,0,1.7971
84122,9.99,0,0.8348
84123,6.45,0,1.87
84124,1144.93,0,2.2359
84125,8.99,0,2.8942
84126,1.0,0,1.7845
84127,69.38,0,8.806
84128,44.22,0,1.3362
84129,7.3,0,2.6537
84130,22.74,0,1.6266
84131,1.79,0,2.9404
84132,40.0,0,2.6751
84133,1.98,0,2.261
84134,105.42,0,2.3449
84135,357.0,0,1.8712
84136,67.28,0,1.1572
84137,34.13,0,1.6789
84138,344.9,0,1.237
84139,49.4,0,0.8442
84140,33.39,0,1.7937
84141,25.0,0,2.7961
84142,0.89,0,1.0184
84143,360.0,0,1.3254
84144,131.0,0,1.0924
84145,74.62,0,1.8024
84146,77.89,0,2.9232
84147,15.1,0,3.4074
84148,0.99,0,1.8683
84149,168.0,0,2.6368
84150,64.98,0,2.983
84151,16.44,0,3.2
84152,179.95,0,1.7381
84153,9.99,0,2.4147
84154,1.98,0,0.9343
84155,6.53,0,1.7379
84156,0.76,0,4.1728
84157,6.08,0,1.9595
84158,158.0,0,2.7981
84159,188.0,0,3.3048
84160,29.68,0,4.9871
84161,6.51,0,1.1667
84162,161.88,0,1.2024
84163,1.0,0,1.4092
84164,9.84,0,4.3256
84165,2.67,0,2.3927
84166,21.6,0,2.739
84167,49.99,0,1.0454
84168,79.0,0,1.9177
84169,250.0,0,5.1161
84170,311.87,0,1.9435
84171,79.95,0,1.5445
84172,81.27,0,1.31
84173,11.5,0,1.0008
84174,31.28,0,2.1929
84175,48.28,0,2.037
84176,43.25,0,1.5555
84177,1.29,0,0.153
84178,187.09,0,2.4792
84179,9.87,0,1.7267
84180,296.0,0,2.9357
84181,267.74,0,2.0607
84182,7.83,0,1.322
84183,1.29,0,1.1618
84184,7.07,0,1.5555
84185,113.9,0,1.15
84186,358.98,0,1.7387
84187,152.64,0,1.2823
84188,50.0,0,1.5918
84189,1.0,0,1.3989
84190,151.33,0,2.7101
84191,9.48,0,1.8517
84192,1.0,0,8.9338
84193,150.0,0,1.2297
84194,38.0,0,2.9022
84195,3.6,0,0.8768
84196,12.99,0,2.0315
84197,0.89,0,0.5943
84198,22.52,0,1.4453
84199,31.59,0,2.9566
84200,9.99,0,1.1806
84201,8.97,0,1.5789
84202,0.05,0,1.284
84203,14.98,0,1.9148
84204,2.69,0,1.3843
84205,15.0,0,1.2994
84206,98.23,0,1.0225
84207,0.89,0,1.5835
84208,2.92,0,2.879
84209,17.59,0,2.1685
84210,305.94,0,1.801
84211,19.9,0,2.9756
84212,1.0,0,3.3518
84213,358.38,0,1.0312
84214,1.0,0,3.0068
84215,2404.0,0,3.7648
84216,2.39,0,1.3883
84217,105.0,0,1.0092
84218,12.31,0,4.0451
84219,69.0,0,2.3616
84220,0.99,0,2.0533
84221,29.99,0,3.6159
84222,3.0,0,1.3804
84223,24.9,0,4.2068
84224,46.5,0,3.2123
84225,152.65,0,2.2773
84226,9.53,0,3.5676
84227,2.69,0,1.2402
84228,22.9,0,1.6175
84229,14.57,0,2.5917
84230,39.0,0,2.6873
84231,1055.19,0,1.8273
84232,105.4,0,1.3439
84233,600.0,0,1.5117
84234,5.0,0,2.2608
84235,218.5,0,1.6114
84236,64.35,0,2.3075
84237,1.98,0,0.817
84238,40.34,0,3.1048
84239,12.3,0,2.712
84240,16.0,0,3.4121
84241,47.85,0,1.2383
84242,14.2,0,2.878
84243,4.0,0,1.1312
84244,0.01,0,3.709
84245,167.11,0,2.7255
84246,112.57,0,3.7567
84247,105.37,0,1.6976
84248,1.0,0,1.8457
84249,0.77,0,0.9417
84250,8.99,0,1.257
84251,6.95,0,2.7345
84252,64.46,0,2.1293
84253,69.95,0,1.3612
84254,1891.73,0,2.4756
84255,85.23,0,1.7365
84256,127.73,0,3.9374
84257,73.49,0,1.1463
84258,15.0,0,2.0478
84259,2.68,0,1.0398
84260,135.0,0,2.2066
84261,35.67,0,2.2919
84262,0.77,0,1.5957
84263,15.99,0,1.5755
84264,28.06,0,1.7353
84265,689.46,0,2.6515
84266,2.99,0,1.2842
84267,1.7,0,1.6831
84268,66.17,0,0.9309
84269,39.55,0,2.1972
84270,117.59,0,1.2496
84271,19.44,0,1.1197
84272,45.03,0,1.4065
84273,38.7,0,2.3752
84274,28.97,0,2.5534
84275,15.0,0,2.5341
84276,50.0,0,3.1828
84277,20.0,0,1.2286
84278,49.48,0,11.5895
84279,22.49,0,1.9708
84280,10.0,0,2.7164
84281,10.4,0,2.621
84282,154.07,0,1.6946
84283,29.99,0,2.2339
84284,110.0,0,2.4576
84285,54.99,0,1.0428
84286,27.99,0,1.4975
84287,45.88,0,1.581
84288,10.0,0,1.5935
84289,29.99,0,1.5019
84290,6.89,0,1.3849
84291,5.52,0,1.5702
84292,4.53,0,1.2794
84293,57.0,0,1.8826
84294,0.0,0,1.0051
84295,9.86,0,2.3372
84296,13.98,0,2.759
84297,1.79,0,1.9762
84298,13.95,0,0.7245
84299,19.0,0,1.8125
84300,1.66,0,2.5486
84301,7.61,0,2.4754
84302,34.32,0,2.1897
84303,19.95,0,2.989
84304,1.0,0,3.0488
84305,0.75,0,1.7224
84306,1.0,0,3.689
84307,19.95,0,2.089
84308,258.99,0,7.9955
84309,96.57,0,0.9284
84310,0.76,0,2.666
84311,193.64,0,1.8908
84312,35.09,0,3.2793
84313,4.99,0,1.259
84314,2.2,0,1.4386
84315,3.69,0,1.5557
84316,0.77,0,1.9679
84317,71.88,0,1.7463
84318,73.72,0,1.0236
84319,8.99,0,2.6822
84320,135.0,0,1.5386
84321,44.96,0,3.0067
84322,872.95,0,2.08
84323,26.8,0,3.5109
84324,12.31,0,0.8936
84325,100.0,0,1.3486
84326,89.26,0,1.2685
84327,0.8,0,2.0665
84328,1876.29,0,2.9392
84329,195.0,0,7.8075
84330,33.0,0,1.524
84331,22.9,0,1.3778
84332,722.93,0,1.815
84333,2.5,0,1.6812
84334,10.0,0,2.1365
84335,5.0,0,1.6722
84336,68.4,0,2.9285
84337,2.58,0,0.992
84338,1.29,0,1.8942
84339,279.0,0,2.0285
84340,4.99,0,1.3286
84341,20.0,0,3.7724
84342,8.0,0,2.0644
84343,533.82,0,2.5519
84344,35.88,0,1.5979
84345,23.05,0,1.3743
84346,76.0,0,1.0422
84347,32.31,0,1.4039
84348,1.0,0,1.7104
84349,122.7,0,1.3918
84350,41.49,0,1.8676
84351,608.0,0,1.3715
84352,39.51,0,1.95
84353,3516.12,0,1.121
84354,200.0,0,1.6903
84355,39.35,0,1.4035
84356,0.76,0,2.8831
84357,77.35,0,1.9302
84358,33.25,0,2.8117
84359,7.63,0,2.3084
84360,16.02,0,3.0139
84361,8.87,0,0.9387
84362,6.69,0,1.2424
84363,11.5,0,2.1394
84364,90.0,0,1.3254
84365,460.32,0,1.8789
84366,5.41,0,2.4376
84367,81.13,0,2.6922
84368,35.21,0,1.1288
84369,5.52,0,2.5308
84370,50.0,0,3.0873
84371,9.99,0,2.0108
84372,23.86,0,1.2253
84373,7.05,0,1.5413
84374,1.98,0,1.1959
84375,45.04,0,2.6811
84376,68.0,0,0.8859
84377,20.0,0,2.158
84378,0.68,0,2.2955
84379,3.95,0,1.2628
84380,0.0,0,1.4051
84381,72.94,0,2.1908
84382,124.0,0,3.9058
84383,1.29,0,2.0983
84384,0.69,0,1.4917
84385,55.91,0,1.8768
84386,193.0,0,1.202
84387,2.0,0,2.17
84388,2.5,0,3.0196
84389,9.85,0,3.1943
84390,107.0,0,2.6416
84391,73.35,0,2.4238
84392,0.99,0,1.5191
84393,3.79,0,1.1868
84394,5.0,0,1.47
84395,8.8,0,2.9201
84396,550.08,0,3.3871
84397,54.99,0,3.0354
84398,891.27,0,4.8356
84399,107.0,0,4.1216
84400,48.8,0,1.7213
84401,9.99,0,1.3031
84402,1.48,0,1.9136
84403,70.2,0,1.8252
84404,49.95,0,1.3721
84405,990.34,0,2.9342
84406,52.92,0,13.3237
84407,17.0,0,1.8553
84408,1.0,0,2.1855
84409,20.69,0,0.6328
84410,319.45,0,2.8281
84411,309.24,0,1.6737
84412,1.0,0,1.9321
84413,9.5,0,1.6713
84414,56.87,0,1.9928
84415,19.95,0,1.571
84416,390.0,0,1.8569
84417,2.69,0,3.208
84418,55.9,0,2.6041
84419,94.95,0,1.216
84420,24.32,0,1.7204
84421,9.99,0,2.2065
84422,6.81,0,2.1951
84423,8.0,0,3.2006
84424,161.64,0,2.2919
84425,36.0,0,2.5571
84426,5.0,0,1.5949
84427,9.99,0,2.6447
84428,30.33,0,2.4576
84429,1.0,0,4.0499
84430,670.71,0,2.1518
84431,1.98,0,0.6972
84432,1.7,0,3.0067
84433,1.98,0,1.0032
84434,45.0,0,1.9045
84435,17.5,0,1.2251
84436,94.5,0,2.5072
84437,16.5,0,2.5222
84438,1.0,0,1.6429
84439,124.66,0,2.0396
84440,3.63,0,1.2273
84441,2303.05,0,4.7239
84442,484.65,0,3.2778
84443,147.0,0,4.4765
84444,9.54,0,2.466
84445,171.49,0,2.5233
84446,33.08,0,1.6306
84447,24.99,0,1.7652
84448,1142.0,0,1.671
84449,207.32,0,1.4253
84450,400.0,0,2.3247
84451,139.43,0,3.85
84452,431.6,0,0.8227
84453,228.0,0,2.1945
84454,24.95,0,2.3388
84455,9.99,0,1.1506
84456,10.16,0,1.0485
84457,1.0,0,0.8932
84458,52.25,0,2.36
84459,93.83,0,2.1616
84460,3.58,0,0.4782
84461,9.21,0,1.6099
84462,15.0,0,0.9257
84463,60.0,0,1.4905
84464,15.93,0,2.4256
84465,15.0,0,2.4021
84466,2.38,0,1.1784
84467,2.58,0,2.1658
84468,18.92,0,2.1861
84469,230.0,0,1.7545
84470,0.76,0,3.0667
84471,72.73,0,2.2654
84472,0.77,0,1.2853
84473,70.82,0,1.8304
84474,91.01,0,3.1676
84475,97.5,0,1.2346
84476,1.29,0,1.3036
84477,1.0,0,7.3933
84478,207.19,0,2.3107
84479,0.89,0,1.0688
84480,99.8,0,2.5125
84481,1.79,0,0.8539
84482,233.53,0,1.3737
84483,751.3,0,3.4017
84484,58.5,0,2.1549
84485,7.99,0,1.8248
84486,3.59,0,1.8332
84487,6.99,0,1.4105
84488,8.99,0,1.678
84489,6.99,0,1.7347
84490,100.0,0,2.428
84491,22.07,0,1.6241
84492,116.0,0,1.803
84493,21.49,0,0.9825
84494,3.59,0,1.7119
84495,34.99,0,2.4173
84496,30.0,0,3.0733
84497,4.18,0,2.8319
84498,418.2,0,2.8333
84499,459.06,0,1.3294
84500,63.4,0,1.687
84501,3.17,0,1.4943
84502,22.08,0,1.4369
84503,400.0,0,1.252
84504,1249.9,0,4.1584
84505,48.99,0,1.4791
84506,87.45,0,1.8455
84507,39.95,0,2.6737
84508,33.4,0,1.6035
84509,85.6,0,1.6708
84510,4.99,0,1.6643
84511,4.49,0,0.9348
84512,3.78,0,2.8092
84513,3.87,0,0.5966
84514,154.0,0,2.2327
84515,2.93,0,1.1204
84516,69.7,0,4.1326
84517,30.5,0,1.4836
84518,44.95,0,1.2542
84519,39.95,0,2.8424
84520,30.35,0,1.6303
84521,0.89,0,0.7011
84522,8.98,0,1.6443
84523,136.56,0,3.4886
84524,0.77,0,9.5326
84525,49.57,0,0.5737
84526,64.45,0,0.9741
84527,15.0,0,2.708
84528,43.51,0,2.0719
84529,25.5,0,1.1609
84530,59.14,0,1.6335
84531,1.0,0,2.4002
84532,59.49,0,2.4472
84533,123.42,0,1.5848
84534,2.8,0,1.5762
84535,39.99,0,2.6472
84536,49.99,0,1.1315
84537,6.99,0,0.9036
84538,21.1,0,1.5466
84539,81.0,0,1.3727
84540,0.0,0,2.175
84541,3.68,0,0.6463
84542,11.5,0,1.8666
84543,9.85,0,0.8502
84544,454.82,1,26.2536
84545,22.81,0,1.399
84546,0.11,0,2.4689
84547,22.0,0,2.2146
84548,30.0,0,12.3702
84549,7.18,0,1.8376
84550,409.1,0,2.7266
84551,16.99,0,1.6359
84552,131.4,0,2.3916
84553,869.38,0,2.1061
84554,3.96,0,2.1072
84555,71.94,0,1.6004
84556,153.93,0,2.3638
84557,32.7,0,2.0575
84558,54.4,0,1.9735
84559,25.95,0,1.3979
84560,35.24,0,6.8594
84561,59.0,0,2.0931
84562,115.58,0,5.4233
84563,10.0,0,1.6903
84564,178.75,0,2.8613
84565,62.98,0,1.5385
84566,70.47,0,1.349
84567,1.0,0,3.5951
84568,32.95,0,1.3861
84569,1.98,0,0.9632
84570,17.05,0,1.5035
84571,171.32,0,1.9194
84572,11.66,0,1.9739
84573,93.32,0,2.2883
84574,649.54,0,3.8415
84575,0.44,0,3.3339
84576,1.98,0,1.3871
84577,15.0,0,1.4511
84578,109.9,0,2.8895
84579,293.0,0,1.865
84580,1.98,0,1.3421
84581,3.11,0,2.8056
84582,152.65,0,1.3809
84583,169.0,0,2.0218
84584,8.99,0,1.492
84585,43.4,0,4.2101
84586,75.08,0,2.1826
84587,30.0,0,4.0828
84588,90.79,0,3.1967
84589,109.91,0,2.616
84590,359.0,0,1.9444
84591,32.89,0,1.6975
84592,7.83,0,1.9508
84593,0.77,0,1.7717
84594,115.0,0,2.5902
84595,7.89,0,2.239
84596,69.99,0,1.5768
84597,3.57,0,2.2625
84598,24.0,0,1.488
84599,241.0,0,4.0772
84600,10.0,0,1.5684
84601,130.99,0,1.725
84602,15.0,0,3.002
84603,29.95,0,2.2765
84604,283.5,0,0.6173
84605,134.16,0,1.6581
84606,1.98,0,1.378
84607,28.3,0,1.1116
84608,1.0,0,0.6692
84609,1.0,0,0.6692
84610,1.0,0,0.6692
84611,1.0,0,0.6692
84612,134.98,0,3.8956
84613,33.24,0,1.133
84614,38.71,0,2.1791
84615,11.77,0,1.0066
84616,20.0,0,4.2671
84617,6.0,0,2.0868
84618,42.19,0,3.1893
84619,47.9,0,1.4835
84620,45.0,0,1.7752
84621,1.0,0,3.4162
84622,1.0,0,2.84
84623,38.2,0,4.1236
84624,19.99,0,0.4316
84625,15.99,0,8.2227
84626,48.38,0,1.5206
84627,1903.37,0,4.1928
84628,29.99,0,1.1527
84629,69.06,0,1.2962
84630,50.0,0,1.5846
84631,1412.26,0,1.2864
84632,146.99,0,3.5228
84633,125.51,0,3.5208
84634,118.7,0,1.3479
84635,0.99,0,1.7584
84636,100.0,0,3.8064
84637,104.5,0,2.3607
84638,99.95,0,1.1863
84639,44.99,0,7.2963
84640,10.0,0,1.4581
84641,4.49,0,1.7084
84642,170.0,0,2.4787
84643,15.99,0,1.0668
84644,1.79,0,1.6694
84645,40.9,0,2.3286
84646,2.98,0,1.5008
84647,94.96,0,2.8013
84648,52.51,0,1.016
84649,16.0,0,5.1677
84650,25.33,0,1.6826
84651,17.99,0,4.1789
84652,15.0,0,2.9348
84653,540.0,0,1.3857
84654,196.99,0,9.698
84655,385.56,0,3.0977
84656,19.98,0,2.0902
84657,60.0,0,3.3075
84658,0.0,0,2.2894
84659,0.76,0,3.2995
84660,39.0,0,1.9014
84661,15.0,0,2.4912
84662,1.79,0,2.5475
84663,44.7,0,3.2166
84664,75.85,0,2.4234
84665,0.0,0,2.1551
84666,34.99,0,1.2507
84667,4.49,0,2.2903
84668,60.0,0,2.0104
84669,23.78,0,1.2078
84670,10.99,0,0.7032
84671,3.98,0,2.4529
84672,3.59,0,0.9561
84673,25.0,0,1.2672
84674,8.17,0,1.2298
84675,40.1,0,2.0718
84676,4.99,0,2.4944
84677,1.98,0,1.4105
84678,192.04,0,1.9855
84679,0.99,0,1.81
84680,22.03,0,0.7345
84681,5.3,0,2.6462
84682,43.85,0,2.3926
84683,29.99,0,2.3782
84684,17.99,0,11.0804
84685,0.0,0,0.5186
84686,90.04,0,1.5553
84687,12.95,0,1.5663
84688,20.5,0,1.5153
84689,100.0,0,2.1433
84690,436.14,0,1.1475
84691,158.37,0,1.8476
84692,41.0,0,1.3338
84693,15.98,0,2.2165
84694,29.67,0,2.6924
84695,1.12,0,1.7227
84696,717.06,0,1.2821
84697,3.13,0,2.1553
84698,62.29,0,1.8473
84699,2.95,0,1.1137
84700,3.99,0,9.5975
84701,11.5,0,0.8727
84702,72.97,0,3.2547
84703,56.67,0,3.0881
84704,304.75,0,2.9031
84705,10.0,0,1.0835
84706,144.0,0,1.5912
84707,40.0,0,2.1977
84708,402.5,0,1.4918
84709,111.0,0,2.2645
84710,142.1,0,9.0196
84711,81.55,0,1.2351
84712,7.83,0,1.1902
84713,5.0,0,1.268
84714,17.99,0,6.9014
84715,50.0,0,3.2734
84716,2.69,0,1.0699
84717,35.5,0,1.8147
84718,19.99,0,1.6644
84719,36.29,0,1.4812
84720,541.26,0,3.8978
84721,63.9,0,5.2721
84722,178.0,0,2.7348
84723,1.0,0,3.5687
84724,20.22,0,0.9792
84725,30.0,0,4.0246
84726,32.55,0,1.9465
84727,152.52,0,2.061
84728,200.0,0,0.2526
84729,229.09,0,2.077
84730,18.92,0,1.6821
84731,3.84,0,1.8938
84732,100.0,0,1.5817
84733,20.0,0,3.3153
84734,1.23,0,2.1913
84735,3.69,0,2.4172
84736,12.95,0,1.3115
84737,414.96,0,3.4003
84738,0.92,0,2.0903
84739,1.0,0,3.0994
84740,9.86,0,1.2256
84741,1.75,0,9.258
84742,30.0,0,2.1898
84743,5.3,0,3.4036
84744,15.66,0,1.1658
84745,4.49,0,1.5382
84746,4.99,0,9.3954
84747,166.9,0,1.4301
84748,72.8,0,1.4488
84749,206.92,0,2.6919
84750,69.99,0,0.9865
84751,7.14,0,1.3097
84752,6.99,0,1.6272
84753,7.68,0,2.3632
84754,25.72,0,2.936
84755,47.46,0,1.1872
84756,35.1,0,1.9501
84757,7.63,0,1.2274
84758,0.89,0,1.1971
84759,9.99,0,1.6504
84760,2.69,0,1.599
84761,100.0,0,2.4057
84762,8.9,0,3.856
84763,2.29,0,7.856
84764,19.99,0,1.3651
84765,81.62,0,1.7869
84766,85.6,0,1.4431
84767,377.56,0,1.9752
84768,60.67,0,8.0525
84769,14.81,0,3.86
84770,0.75,0,1.7224
84771,17.99,0,1.5428
84772,83.5,0,1.1853
84773,585.4,0,3.2569
84774,1005.48,0,1.5358
84775,7.61,0,4.4248
84776,7.64,0,2.8349
84777,0.75,0,7.1397
84778,15.0,0,1.3809
84779,1.29,0,1.0531
84780,1.46,0,1.7721
84781,69.99,0,2.0258
84782,4.99,0,0.2631
84783,20.0,0,2.734
84784,45.78,0,2.5912
84785,17.7,0,0.6539
84786,278.0,0,1.0186
84787,1.98,0,1.5403
84788,149.0,0,2.4025
84789,850.0,0,1.1395
84790,1.29,0,1.7132
84791,60.17,0,4.4618
84792,19.99,0,1.7269
84793,18.0,0,1.5159
84794,37.76,0,2.3268
84795,96.69,0,2.3305
84796,12.99,0,0.7922
84797,23.27,0,1.6309
84798,9.99,0,1.4157
84799,15.0,0,0.6087
84800,0.0,0,3.0905
84801,73.4,0,2.1669
84802,47.75,0,1.5508
84803,1.79,0,1.0902
84804,21.09,0,1.4757
84805,12.66,0,2.1301
84806,228.64,0,1.5364
84807,2.35,0,2.1142
84808,84.0,0,0.5278
84809,6.64,0,1.082
84810,277.9,0,2.2935
84811,3.99,0,0.5145
84812,29.99,0,2.6582
84813,97.5,0,2.4697
84814,45.01,0,2.745
84815,0.69,0,1.6484
84816,18.2,0,1.825
84817,5.0,0,3.1601
84818,20.0,0,1.2336
84819,39.99,0,1.6643
84820,402.54,0,4.3359
84821,739.0,0,3.0609
84822,28.11,0,1.7558
84823,0.99,0,0.8628
84824,11.64,0,0.9371
84825,1.12,0,1.7227
84826,12.99,0,1.3304
84827,29.0,0,1.8159
84828,1.0,0,1.4299
84829,73.9,0,1.1062
84830,4.13,0,2.3089
84831,4.99,0,1.5314
84832,139.23,0,2.1884
84833,53.63,0,0.9885
84834,53.63,0,0.9885
84835,106.19,0,1.0255
84836,106.19,0,1.0255
84837,3.54,0,2.5891
84838,0.0,0,1.4621
84839,14.95,0,1.6395
84840,17.99,0,1.0796
84841,495.04,0,3.0695
84842,400.0,0,1.0605
84843,17.3,0,2.1314
84844,7.0,0,2.8799
84845,198.44,0,2.4065
84846,437.8,0,1.4506
84847,2.69,0,1.6974
84848,10.9,0,1.7263
84849,127.65,0,2.1454
84850,232.75,0,2.2243
84851,0.76,0,1.5167
84852,47.33,0,1.94
84853,170.0,0,3.7533
84854,45.0,0,2.4246
84855,10.65,0,2.3702
84856,0.69,0,1.5464
84857,36.0,0,0.3912
84858,13.4,0,2.7572
84859,21.73,0,2.1608
84860,22.78,0,1.9592
84861,1.29,0,0.8467
84862,69.62,0,0.6549
84863,152.65,0,1.3365
84864,35.85,0,0.9327
84865,0.77,0,3.875
84866,11.5,0,0.6654
84867,1423.54,0,2.7751
84868,118.7,0,2.9705
84869,9.51,0,2.726
84870,1.0,0,4.6753
84871,81.0,0,2.1098
84872,138.21,0,2.3034
84873,9.19,0,0.7407
84874,34.0,0,1.6084
84875,0.75,0,1.7224
84876,1.29,0,1.6415
84877,239.8,0,1.9156
84878,22.48,0,1.3273
84879,3.84,0,0.5342
84880,17.0,0,1.6903
84881,64.95,0,1.6245
84882,89.99,0,0.95
84883,13.27,0,0.9188
84884,537.89,0,2.3049
84885,256.0,0,2.7869
84886,29.99,0,2.3072
84887,15.0,0,1.3147
84888,160.5,0,1.6447
84889,1.99,0,4.0415
84890,230.0,0,2.3161
84891,1.0,0,2.1553
84892,3.58,0,2.5881
84893,3.59,0,1.2022
84894,15.49,0,1.9103
84895,699.0,0,2.1737
84896,152.96,0,2.186
84897,8.99,0,0.8997
84898,1.0,0,1.2277
84899,7.79,0,2.8535
84900,15.0,0,0.856
84901,16.44,0,1.7389
84902,1.29,0,0.6339
84903,2.39,0,1.538
84904,8.88,0,0.6311
84905,6.42,0,1.9702
84906,6.15,0,1.867
84907,700.0,0,3.697
84908,12.74,0,1.2454
84909,84.98,0,1.0355
84910,39.95,0,1.528
84911,8.99,0,0.8997
84912,109.24,0,2.103
84913,29.0,0,3.2105
84914,28.06,0,1.8083
84915,0.75,0,7.0879
84916,24.95,0,3.8862
84917,320.0,0,1.7868
84918,217.59,0,1.9354
84919,6.71,0,2.5051
84920,29.95,0,2.2832
84921,279.21,0,1.6187
84922,1.79,0,1.0053
84923,4.49,0,2.8216
84924,8.99,0,0.8997
84925,9.46,0,4.0038
84926,134.0,0,3.2703
84927,111.21,0,2.7827
84928,17.99,0,4.9187
84929,31.97,0,1.4293
84930,49.8,0,3.2101
84931,0.89,0,1.3365
84932,52.99,0,2.6668
84933,1.0,0,2.4026
84934,29.96,0,1.3923
84935,5.76,0,0.9756
84936,56.88,0,2.1448
84937,99.46,0,2.2782
84938,11.5,0,1.3331
84939,74.93,0,3.1788
84940,30.97,0,3.0158
84941,10.0,0,3.5856
84942,1.98,0,2.29
84943,1.99,0,2.0485
84944,48.41,0,1.4596
84945,37.95,0,1.3147
84946,2.58,0,2.1591
84947,35.97,0,0.5406
84948,69.0,0,0.8003
84949,4.49,0,1.0044
84950,30.0,0,1.8958
84951,2.0,0,1.2642
84952,3.79,0,2.3931
84953,5.25,0,1.5776
84954,98.99,0,1.6565
84955,1.98,0,1.4904
84956,303.39,0,1.7028
84957,18.98,0,1.5246
84958,27.99,0,1.2283
84959,77.5,0,3.0594
84960,0.89,0,3.825
84961,18.0,0,2.3462
84962,76.45,0,1.2662
84963,87.17,0,2.8973
84964,309.95,0,2.371
84965,23.09,0,1.9762
84966,15.97,0,1.7268
84967,19.72,0,3.8281
84968,7.83,0,1.5548
84969,457.4,0,1.8804
84970,9.99,0,0.6657
84971,27.99,0,1.6808
84972,1.0,0,3.3161
84973,184.58,0,3.7961
84974,30.76,0,2.0076
84975,16.98,0,2.104
84976,334.97,0,1.7562
84977,4.95,0,0.9933
84978,75.95,0,2.2928
84979,9.74,0,2.4358
84980,114.51,0,2.5066
84981,5.81,0,1.1034
84982,26.77,0,1.5711
84983,260.0,0,3.3052
84984,52.34,0,2.808
84985,15.0,0,2.5906
84986,15.17,0,2.2432
84987,1.29,0,1.6435
84988,4.49,0,0.9883
84989,15.21,0,1.4449
84990,31.94,0,2.2153
84991,0.89,0,1.4651
84992,4.49,0,7.0055
84993,1.18,0,1.718
84994,56.43,0,2.7044
84995,14.02,0,1.1765
84996,81.59,0,1.4006
84997,181.1,0,1.6526
84998,15.67,0,0.9698
84999,2.69,0,1.2297
85000,95.76,0,1.3828
85001,144.0,0,1.1238
